ligand_id,GPR40_Kd_M,GPR40_pKd,GPR40_dG_kcal_mol,HSA_Kd_M_dsf,HSA_pKd_dsf,HSA_Kd_M,HSA_pKd,HSA_dG_kcal_mol,OAT1_Kd_M,OAT1_pKd,OAT1_dG_kcal_mol,OAT4_Kd_M,OAT4_pKd,OAT4_dG_kcal_mol,PPARG_Kd_M,PPARG_pKd,PPARG_dG_kcal_mol,TBG_Kd_M,TBG_pKd,TBG_dG_kcal_mol,TTR_Kd_M,TTR_pKd,TTR_dG_kcal_mol,URAT1_Kd_M,URAT1_pKd,URAT1_dG_kcal_mol
083_DTXSID50226894,4.0173825321951665e-08,7.396056813099846,-10.49,0.016126105858072955,1.7924704936482834,0.16095574464570397,0.7932935183669527,-10.39,3.100152393147146e-06,5.508616957173412,-7.813,4.310322701201026e-06,5.365490214269763,-7.61,1.6919848340589636e-06,5.77160353403578,-8.186,2.5130585519527094e-05,4.599797392627587,-6.524,3.889504311400207e-06,5.410105742772144,-5.784,9.85964581945204e-05,4.006138685608515,-5.682
084_DTXSID1061073,1.6002820207965162e-05,4.795803474042435,-6.802,5.202167278156823,-0.7161843130294856,51.92318067340933,-1.7153612883108162,-6.271,8.672848189003111e-05,4.061838255506978,-5.761,0.0002615779189584485,3.5823989196720984,-5.081,7.591839203002993e-05,4.119652998945891,-5.843,0.0005031985634451677,3.29826060740525,-4.678,4.0027394843466856e-05,4.397642674744368,-4.348,2.2613815644380418e-05,4.645626152670627,-6.589
085_DTXSID80371164,5.430702010938789e-07,6.265144026806979,-8.886,0.03727641493471015,1.4285658626523203,0.37205839874447444,0.4293888873709896,-9.722,2.5307591281627107e-06,5.596749188025412,-7.938,4.98035079935613e-06,5.302740065903139,-7.521,5.43952567548328e-07,6.264438968960164,-8.885,3.704345045551363e-05,4.431288567238563,-6.285,4.703119625348762e-06,5.327613974694673,-5.667,6.674186216477211e-07,6.175601680261348,-8.759
086_DTXSID00382171,1.0080521792323534e-06,5.996516987170084,-8.505,0.6458992426579258,0.18983522468378425,6.446763681391703,-0.8093417505975465,-7.771,1.4875409251440959e-05,4.827531077149156,-6.847,3.597662269373368e-05,4.443979608481251,-6.303,1.5592494531438863e-05,4.807084399591491,-6.818,0.00010284728189540189,3.9878071815912985,-5.656,1.2376575686121635e-05,4.907399497992337,-5.071,1.5028901675435174e-06,5.823072756853349,-8.259
087_DTXSID20440585,1.5608872992845146e-07,6.806628453161668,-9.654,0.03690623636088062,1.4329002412048266,0.368363621559765,0.43372326592349597,-9.784,4.9320740336470645e-06,5.306970412984035,-7.527,1.3212947215694428e-05,4.879000299966723,-6.92,2.4940507782137474e-06,5.603094708646756,-7.947,6.496230822592245e-05,4.187338552240226,-5.939,1.69307683028063e-05,4.771323333556849,-4.878,6.104078894158459e-07,6.214379861836228,-8.814
088_DTXSID20874028,2.71957681743622e-07,6.565498669550595,-9.312,0.09758842545754562,1.010601689075192,0.9740366227633109,0.011424713793861565,-9.154,2.5596831932707534e-06,5.5918137830977,-7.931,1.2958030739863565e-05,4.887460994128515,-6.932,4.118775929486289e-06,5.385231833980612,-7.638,3.8955450042861744e-05,4.409431773987267,-6.254,4.6123826640385085e-06,5.336074668856465,-5.679,2.991381270868457e-06,5.524128229803363,-7.835
089_DTXSID80871634,2.451193680316987e-07,6.61062237174682,-9.376,0.04429765109659515,1.3536193018318476,0.442137828007541,0.3544423265505168,-9.576,2.237002222709782e-06,5.650333584383427,-8.014,1.076867850212768e-05,4.96783758866554,-7.046,1.5753386224654951e-06,5.802626079295685,-8.23,3.5225295052175714e-05,4.4531453604898585,-6.316,9.452809362386758e-06,5.024439100563793,-5.237,1.9423450491153496e-06,5.71167361705642,-8.101
090_DTXSID50371191,1.0295531337387154e-06,5.987351235161476,-8.492,0.5891003981069006,0.2298106837729666,5.879850602674115,-0.769366291508364,-7.909,1.1967162034296658e-05,4.9220088286224986,-6.981,3.477075947002855e-05,4.458785823264386,-6.324,1.9193890144236472e-05,4.716836995199043,-6.69,7.457467420616882e-05,4.127408635260867,-5.854,3.876895915854627e-06,5.411515858465778,-5.786,2.1031692210506497e-06,5.6771257825624355,-8.052
093_DTXSID60510796,1.0698975178134167e-05,4.9706578200528035,-7.05,3.8110050812932936,-0.5810395278265275,38.0378974382737,-1.5802165031078583,-6.665,6.570476293517765e-05,4.182403147312515,-5.932,0.00022094036353417768,3.655724935740962,-5.185,4.378570946078692e-05,4.358667609016515,-6.182,0.0005947854702832094,3.2256396491832025,-4.575,5.0160327799668954e-05,4.299639634036945,-4.209,2.164398804929338e-05,4.664662714534659,-6.616
094_DTXSID20179883,4.1499641386958064e-08,7.381955656163526,-10.47,0.019644894824453706,1.7067502919874085,0.19607701343307019,0.7075733167060778,-10.14,8.514457788632939e-07,6.069843003238948,-8.609,8.583853283496641e-07,6.066317714004867,-8.604,9.853991945976988e-07,6.006387797025508,-8.519,1.1342904155678725e-05,4.945275737567428,-7.014,9.215267514869537e-07,6.035492052897938,-6.671,1.8093884382194512e-07,6.742468189101412,-9.563
095_DTXSID70193675,2.9704590220582158e-05,4.52717643440554,-6.421,7.212657756486562,-0.8580953252310088,71.99002104334662,-1.8572723005123395,-6.041,0.00011154387065294767,3.952554289250499,-5.606,0.00012077958839547143,3.918006454756515,-5.557,9.795826467163014e-05,4.008958916995779,-5.686,0.00038745839869024025,3.4117749207426264,-4.839,5.1815718290612554e-05,4.285538477100625,-4.189,5.513794873065725e-05,4.258549394768643,-6.04
096_DTXSID70191136,4.206626157585813e-06,5.376066081972004,-7.625,2.530454627192821,-0.4031985545132321,25.256637429804044,-1.4023755297945626,-6.713,6.36056500914153e-05,4.196504304248835,-5.952,0.0001280488338670096,3.892624372271139,-5.521,6.710619348393804e-05,4.173237395303906,-5.919,0.0002737427967731534,3.5626572999612502,-5.053,2.9023906852580395e-05,4.537244128413937,-4.546,8.565431670902831e-06,5.067250745066596,-7.187
097_DTXSID80379781,2.7136083140500237e-09,8.566452838814405,-12.15,0.00574443782816735,2.2407524665528986,0.05733561941990839,1.241575491271568,-10.77,1.6683183188328724e-07,6.777721081442212,-9.613,3.235508313485026e-07,6.490057479941284,-9.205,2.3082906261179532e-07,6.636709512079013,-9.413,3.1152881015630774e-06,5.506501783632963,-7.81,6.302667712082504e-07,6.200475589052882,-6.905,9.54418874363941e-08,7.020260980746917,-9.957
098_DTXSID90583413,1.2175805341457223e-07,6.914502303724517,-9.807,0.0034651557200326756,2.4602772439291383,0.034585951756726754,1.4611002686478074,-11.69,8.418245596403255e-07,6.07477840816666,-8.616,1.3262878433716342e-06,5.8773622110581805,-8.336,4.418894435220197e-07,6.354686373352612,-9.013,2.634203272404921e-05,4.579350715069923,-6.495,3.1494646427927592e-06,5.5017632628582245,-5.914,1.2971641942737225e-07,6.887005047698693,-9.768
099_DTXSID10379254,7.449279682186408e-06,5.127885719892771,-7.273,1.993949449726785,-0.2997141439540737,19.90174325353324,-1.2988911192354042,-6.973,4.6120524974719185e-05,4.3361057579184035,-6.15,0.0001018503372358971,3.9920375286721947,-5.662,4.39994820910124e-05,4.356552435476067,-6.179,0.00023084029791484755,3.6366883738769302,-5.158,1.67666508003334e-05,4.775553680637746,-4.884,9.007536864097302e-06,5.045393951815299,-7.156
100_DTXSID40187142,4.574544057479313e-08,7.339652185354564,-10.41,0.0007515027736102692,3.1240694122009427,0.007500799609919412,2.124892436919612,-12.61,3.941944141916819e-09,8.404289534046725,-11.92,2.451193680316987e-07,6.61062237174682,-9.376,5.042562449803647e-08,7.2973487145456035,-10.35,7.16461555773253e-06,5.144807108216355,-7.297,6.251714284711811e-07,6.204000878286962,-6.91,1.23485295028182e-06,5.9083847563180845,-8.38
101_DTXSID70870515,1.7535079475020374e-06,5.756092261405827,-8.164,0.4060489461351981,0.3914216123459884,4.052801777626683,-0.6077553629353422,-8.116,7.808380310370177e-06,5.107439042335107,-7.244,5.217694394332761e-05,4.282521361560386,-6.074,9.214607861614998e-06,5.035523141959875,-7.142,0.0001489175928328211,3.8270539925172504,-5.428,8.101779217272632e-06,5.091419596011313,-5.332,2.821562584510962e-06,5.5495103122887395,-7.871
102_DTXSID9059834,3.181734729154247e-06,5.497336031624355,-7.797,0.011168909367668808,1.9519892332163924,0.1114776338426154,0.9528122579350616,-10.72,1.1022019991519026e-06,5.957738805595204,-8.45,4.924073525996619e-06,5.3076754708308505,-7.528,2.173718730351403e-07,6.662796652411204,-9.45,2.2033978523014594e-05,4.6569070782196835,-6.605,7.314114581683002e-06,5.135838240360721,-5.395,0.0004061362521607534,3.3913282431849616,-4.81
103_DTXSID6047575,2.6700397130073622e-06,5.573482279080483,-7.905,0.6213344771478089,0.20667454720836648,6.201581108517257,-0.7925024280729641,-7.802,2.1295444375465497e-05,4.671713293002819,-6.626,8.035705754459583e-05,4.094975974307331,-5.808,2.081689238761808e-05,4.681584102858243,-6.64,0.00019688650835507484,3.7057840428648987,-5.256,2.4198552747997263e-05,4.6162106072573295,-4.658,3.736497493066052e-06,5.427535304789572,-7.698
104_DTXSID9059832,3.0484800198422114e-08,7.515916647058565,-10.66,0.0027895565252499268,2.5544648339828058,0.027842750860283552,1.5552878587014753,-11.92,1.0710213453811513e-07,6.9702018736229805,-9.886,2.0659441706596416e-06,5.684881418877413,-8.063,2.9880969591832296e-07,6.524605314435268,-9.254,8.198090213410303e-06,5.086287306930627,-7.214,1.2708942089685023e-06,5.89589059922837,-6.473,2.4738878184970358e-06,5.606619997880836,-7.952
106_DTXSID50380243,5.445504429848378e-06,5.26396188432826,-7.466,3.7746031325835925,-0.5768712959944444,37.67456714559851,-1.576048271275775,-6.507,5.883732493369207e-05,4.230347080896003,-6.0,0.0001679269067073912,3.7748797118528667,-5.354,4.6045711091069935e-05,4.336810815765219,-6.151,0.0004513365624806593,3.3454994831419222,-4.745,3.486802978331876e-05,4.4575725917237286,-4.433,1.587344665149004e-05,4.799328763276516,-6.807
107_DTXSID70880215,1.5634233887059006e-07,6.805923395314853,-9.653,0.24417058030964242,0.612306664628968,2.437082946137161,-0.3868703106523627,-8.917,6.980908830569889e-06,5.156088033765411,-7.313,2.975285347255407e-05,4.526471376558724,-6.42,5.228916052324818e-06,5.281588330498659,-7.491,7.349297772718476e-05,4.133754155882212,-5.863,1.1301010087583711e-05,4.9468827374140325,-5.127,4.55493047598858e-06,5.341518247478019,-7.576
108_DTXSID30458858,2.4953603182948057e-07,6.602866735431844,-9.365,0.3037175543895629,0.5175301058288698,3.0314252900846266,-0.48164686945246094,-8.116,2.022799460425279e-06,5.69404717088602,-8.076,6.436637837479848e-06,5.191340926106212,-7.363,3.244327311350353e-06,5.488875337462564,-7.785,1.992412855691593e-05,4.700620664722274,-6.667,2.7125104203127673e-06,5.566628584765297,-6.006,2.853810244508561e-06,5.544574907361027,-7.864
109_DTXSID20379427,8.95393196229043e-07,6.047986209987652,-8.578,0.21755068320881013,0.6624395484854894,2.1713879669545992,-0.3367374267958413,-8.925,1.1034134641594765e-05,4.9572617209633,-7.031,2.686024558239489e-05,4.570890020908131,-6.483,1.0612480144668442e-05,4.974183109286884,-7.055,0.00011355371499667832,3.9447986529355226,-5.595,1.5334447669945323e-05,4.814331862212626,-4.939,2.0625929228823385e-06,5.685586476724228,-8.064
110_DTXSID70880210,1.9370652067326317e-07,6.712855759535141,-9.521,0.018086146891115918,1.7426539462504351,0.18051904571703056,0.7434769709691045,-10.02,4.469398012952086e-07,6.3497509684249005,-9.006,6.460961643663659e-07,6.189702837197668,-8.779,3.2884640506088766e-07,6.483006901473124,-9.195,3.015761964128222e-06,5.520602940569283,-7.83,1.3850883188230383e-06,5.858522533347122,-6.42,1.0069454137445142e-07,6.996994071801988,-9.924
111_DTXSID60370610,5.839230284740744e-06,5.233644396915172,-7.423,3.2242235062394085,-0.5084251398830412,32.18119116408685,-1.5076021151643717,-6.527,3.2007829616458634e-05,4.494743773452003,-6.375,8.786222707148467e-05,4.05619779273245,-5.753,3.3659915376991936e-05,4.472886980200707,-6.344,0.00042779293499158565,3.36876639208685,-4.778,2.1113709098205934e-05,4.675435466389873,-4.742,1.8520458419880752e-05,4.732348267828995,-6.712
112_DTXSID60197405,9.472000302180283e-09,8.023558296766085,-11.38,0.0006806104512525253,3.1671013862915594,0.0067932185835278686,2.1679244110102283,-12.65,2.1631576612598076e-07,6.664911825951652,-9.453,1.5915938084363018e-07,6.798167758999876,-9.642,5.208977030719699e-08,7.283247557609284,-10.33,5.3839709849716385e-06,5.268897289255971,-7.473,4.798159632919827e-07,6.31892530731797,-7.073,2.5088599072022512e-08,7.600523588676484,-10.78
113_DTXSID80187141,8.757314633842783e-08,7.057629046628165,-10.01,0.006324197645862968,2.1989945658166237,0.06312224106273612,1.1998175905352928,-11.27,4.107579933323142e-07,6.386413976459331,-9.058,2.835338148786719e-06,5.547395138748292,-7.868,3.2250199413580666e-07,6.491467595634917,-9.207,1.019038153366817e-05,4.991809555457284,-7.08,2.1999811160766927e-06,5.657581047004561,-6.135,2.2760035782971926e-08,7.642827059485445,-10.84
114_DTXSID90659945,1.1063671780045412e-07,6.956100716686661,-9.866,0.012153264390487573,1.915307054052576,0.12130254737648115,0.9161300787712454,-10.61,3.75671147969567e-07,6.425192158034212,-9.113,2.891116254518017e-06,5.538934444586499,-7.856,5.711007972620044e-07,6.243287233555685,-8.855,1.2143299094411158e-05,4.915663308001156,-6.972,5.589206176136635e-07,6.252649869717265,-6.979,1.016268119878584e-06,5.992991697936004,-8.5
115_DTXSID70379255,1.7336935508710969e-06,5.76102766633354,-8.171,0.36192384734653915,0.44138280006451125,3.6123862057830705,-0.5577941752168194,-8.149,8.67740200259005e-06,5.061610282292068,-7.179,2.4645742873020946e-05,4.6082580867893785,-6.536,4.9320740336470645e-06,5.306970412984035,-7.527,6.475172342845493e-05,4.188748667933859,-5.941,5.855565382616878e-06,5.232431165374514,-5.532,3.3243024543605755e-06,5.478299469760323,-7.77
116_DTXSID70537191,4.733421375131889e-05,4.324824832369347,-6.134,11.748374800983274,-1.0699777930944112,117.26131721518135,-2.069154768375742,-6.059,0.0002455295819080766,3.6098961756979224,-5.12,0.0004222728361405517,3.3744068548613777,-4.786,8.395771060766635e-05,4.075939412443298,-5.781,0.0009295039906882362,3.031748741308802,-4.3,7.334050602435531e-05,4.134656097882001,-3.975,7.433292952232404e-05,4.1288187509544985,-5.856
117_DTXSID70464615,2.098553512997432e-08,7.678079951826245,-10.89,4.2337792340968406e-07,6.373271791548823,4.225763462593365e-06,5.374094816267492,-17.45,1.8034352618256962e-10,9.743899442997126,-13.82,1.7270825911957917e-08,7.762686893444165,-11.01,4.217886823080906e-08,7.374905077695365,-10.46,4.61689702851737e-07,6.33564981148858,-8.986,1.0915960020010026e-07,6.961938063614163,-7.985,1.3560653703213445e-05,4.867719374417667,-6.904
118_DTXSID7061982,7.305205673688504e-09,8.136367552256644,-11.54,0.003782551190009338,2.4222151858723495,0.037753897240086716,1.4230382105910189,-11.03,2.323329031825475e-07,6.633889280691749,-9.409,1.826140485015294e-06,5.738465815235427,-8.139,4.61689702851737e-07,6.33564981148858,-8.986,8.000862841283522e-06,5.096863174632867,-7.229,1.5593610763395612e-06,5.807053310529554,-6.347,3.360367871394695e-08,7.4736131762496045,-10.6
119_DTXSID9059969,6.688865896970117e-05,4.174647510997539,-5.921,11.61691325906593,-1.065090746587964,115.94919074411605,-2.0642677218692946,-6.102,0.00011447921330102421,3.9412733637014425,-5.59,0.0002475307248185426,3.6063708864638424,-5.115,0.0002249213598663968,3.6479692994259865,-5.174,0.0008136479138193938,3.089563484747714,-4.382,6.134618203295843e-05,4.21221246103176,-4.085,7.80428255065605e-05,4.107667015550018,-5.826
120_DTXSID8059970,3.998058565288189e-05,4.3981508484382115,-6.238,13.513182350000017,-1.1307576372746118,134.87597978209902,-2.1299346125559424,-5.825,0.0001930879905808646,3.7142447370266907,-5.268,0.0004887067655545851,3.3109516486479382,-4.696,0.00023576393862110773,3.6275226218683216,-5.145,0.0006827948987692161,3.165709732203842,-4.49,4.285186764193577e-05,4.368030245178097,-4.306,7.39717810473604e-05,4.130933924494947,-5.859
121_DTXSID40337468,0.00026933458328431124,3.5697078784294103,-5.063,57.90105278822226,-1.7626864603761203,577.9142930922192,-2.761863435657451,-4.752,0.0009340420583669728,3.0296335677683537,-4.297,0.001220958708870132,2.913299023043714,-4.132,0.0006326340295120639,3.198847451004194,-4.537,0.0037916771733402933,2.4211686459661457,-3.434,0.000194573489682174,3.7109163319455845,-3.374,0.00024513129889669694,3.6106012335447386,-5.121
122_DTXSID10193674,1.2687418160192125e-05,4.896626746137123,-6.945,2.6156910352072913,-0.41758644392248234,26.107387737636493,-1.416763419203813,-6.819,6.127444203744622e-05,4.212720634725603,-5.975,8.857833171124119e-05,4.05267250349837,-5.748,3.471435647906478e-05,4.459490881111203,-6.325,0.00017948479356151998,3.7459723401334104,-5.313,2.615966447390943e-05,4.582367830610162,-4.61,2.4288259403311228e-05,4.614603607410723,-6.545
123_DTXSID8059974,7.690708056776963e-08,7.114033674373444,-10.09,0.004788399402354122,2.3198096320742856,0.04779333574082413,1.320632656792955,-11.38,1.7909088830711628e-06,5.74692650939722,-8.151,2.269927238168621e-06,5.643988063762085,-8.005,4.0942646138407614e-07,6.3878240921529645,-9.06,1.7048798661795935e-05,4.768306218016611,-6.763,3.5920834933990457e-06,5.444653577266131,-5.833,0.0001754514048595585,3.7558431499888347,-5.327
124_DTXSID70184725,1.3319988536347473e-08,7.875496148934725,-11.17,6.977848211098947e-06,5.15627848197864,6.964637121490013e-05,4.157101506697309,-15.35,3.244169405642948e-09,8.488896475664644,-12.04,8.592869820872183e-09,8.065861767575045,-11.44,1.188912249842541e-08,7.924850198211845,-11.24,4.034877809084816e-07,6.394169612774308,-9.069,1.209151115135335e-07,6.917519419264755,-7.922,0.004310532500527206,2.3654690760676815,-3.355
125_DTXSID30869884,3.3622959321114742e-06,5.473364064832611,-7.763,1.0847524023821966,-0.035330620626717206,10.826986516043299,-1.0345075959080479,-7.384,3.545478620557206e-05,4.450325129102595,-6.312,5.7983896770698604e-05,4.236692601517347,-6.009,2.189135735147977e-05,4.6597273096069465,-6.609,0.00030569380214791314,3.5147133663777628,-4.985,2.0909044481505596e-05,4.679665813470769,-4.748,9.785071386342701e-06,5.009436001627684,-7.105
126_DTXSID8059978,2.337238208837381e-06,5.631297022519396,-7.987,1.4841599953030609,-0.1714807212474575,14.813500501596915,-1.170657696528788,-7.138,5.026460892627539e-05,4.298737692037155,-6.097,8.233792030974461e-05,4.084400106605091,-5.793,1.4376815786829837e-05,4.842337291932291,-6.868,0.00017206643305302276,3.7643038441506267,-5.339,1.4629229740970343e-05,4.834778539770289,-4.968,6.436637837479848e-06,5.191340926106212,-7.363
127_DTXSID7027831,3.101780176290803e-07,6.5083889839585005,-9.231,0.0196793843558311,1.7059884920351398,0.1964212557600267,0.706811516753809,-10.45,3.916619418166512e-06,5.407088627231907,-7.669,2.6527571241405314e-06,5.576302510467748,-7.909,8.939407443664525e-07,6.048691267834469,-8.579,2.4406840674693768e-05,4.612488433870275,-6.542,5.36408573830372e-06,5.270504289102577,-5.586,0.001987093629349792,2.7017816689989136,-3.832
128_DTXSID9066388,3.864051773401632e-05,4.412957063221347,-6.259,12.81641979167715,-1.1077667239448394,127.9215459340811,-2.10694369922617,-5.947,0.00031069710891101635,3.5076627879096023,-4.975,0.000658838538562711,3.1812210048337937,-4.512,0.0001934017149673297,3.713539679179875,-5.267,0.0016406710127364465,2.7849784949232017,-3.95,9.08681189562709e-05,4.041588462102288,-3.843,6.831534108311547e-05,4.165481758988931,-5.908
129_DTXSID10171538,9.78459513395783e-09,8.009457139829765,-11.36,9.497863511415625e-05,4.022374075716829,0.0009479881302266512,3.0231971004354987,-13.62,1.2050865457555867e-09,8.918981762222407,-12.65,8.90064606950246e-08,7.050578468160005,-10.0,2.2760035782971926e-08,7.642827059485445,-10.84,1.970933192711864e-06,5.705328096435076,-8.092,4.988799856374784e-07,6.302003918994387,-7.049,7.571202440031836e-06,5.120835141424611,-7.263
130_DTXSID90315130,1.8379482453245366e-09,8.735666722050247,-12.39,1.5072338466137959e-05,4.8218193618756695,0.00015043802159805638,3.8226423865943393,-15.15,1.8731217160918876e-08,7.727434001103365,-10.96,2.6340750622425995e-08,7.579371853272005,-10.75,1.750578307469196e-09,8.756818457454726,-12.42,5.317288459905445e-07,6.274309778815588,-8.899,1.4836035690845976e-07,6.828682130565939,-7.796,6.7356506711458245e-09,8.171620444597444,-11.59
131_DTXSID90190949,6.432946839181927e-08,7.191590037523204,-10.2,0.005736132744683759,2.24138080684922,0.057252725824380075,1.242203831567889,-10.87,8.95393196229043e-07,6.047986209987652,-8.578,4.3384042524483206e-06,5.3626699828825,-7.606,1.8410241013058578e-06,5.734940526001348,-8.134,1.283242275775917e-05,4.891691341209411,-6.938,1.1775291906143074e-06,5.92902831802872,-6.52,1.3392699857807754e-06,5.873131863977284,-8.33
132_DTXSID90558000,4.3760601169288433e-07,6.358916720433508,-9.019,0.03862172501198686,1.4131683326680575,0.3854860288972954,0.4139913573867269,-9.693,1.2571030497533117e-06,5.900629120003107,-8.369,4.8684321780215395e-06,5.312610875758564,-7.535,3.345960129714586e-06,5.47547923837306,-7.766,2.5335407654022843e-05,4.596272103393507,-6.519,1.1436171004767427e-06,5.94171935927141,-6.538,5.1530712679806565e-06,5.287933851120004,-7.5
133_DTXSID30880413,6.717668228211467e-07,6.172781448874084,-8.755,0.06448960755746394,1.1905102658932747,0.6436751003420004,0.19133329061194387,-9.531,2.4981030475851075e-06,5.60238965079994,-7.946,1.592507008900223e-05,4.7979186475828834,-6.805,1.90796650667267e-06,5.719429253371396,-8.112,4.6120524974719185e-05,4.3361057579184035,-6.15,3.933957485425735e-06,5.405170337844433,-5.777,6.9020255288943e-06,5.161023438693124,-7.32
134_DTXSID30340244,1.9815956961068968e-07,6.702984949679716,-9.507,0.00854589286949679,2.06824255575917,0.08529713016758275,1.0690655804778393,-10.47,8.269246831399721e-07,6.082534044481637,-8.627,2.1134374117852565e-06,5.675010609021987,-8.049,3.554969468393559e-07,6.449164124825956,-9.147,9.580722171304856e-06,5.0186017536362915,-7.118,1.4949104763880975e-06,5.825384814546769,-6.373,7.876154379744575e-07,6.103685779886116,-8.657
135_DTXSID60184456,5.454086674437998e-09,8.263277964683526,-11.72,3.582330673051554e-05,4.4458343283548425,0.00035755482825353433,3.446657353073512,-14.7,2.0838758591763963e-07,6.6811281564284215,-9.476,1.243550562495284e-07,6.905336551715909,-9.794,5.125094338350934e-08,7.290298136077444,-10.34,5.410256858894631e-06,5.2667821157155235,-7.47,1.0430864808596424e-07,6.9816796833250105,-8.013,5.380883623488285e-08,7.269146400672965,-10.31
136_DTXSID70880230,5.912458326206918e-05,4.228231907355554,-5.997,18.715138018362534,-1.2721930342499186,186.79704836395217,-2.2713700095312492,-5.604,0.0003566704494744518,3.447732870930242,-4.89,0.0004934903883996917,3.3067213015670425,-4.69,0.00021667777639737117,3.664185629902754,-5.197,0.0010296032458924236,2.987330096959394,-4.237,6.951475447387778e-05,4.157923006826929,-4.008,8.035705754459583e-05,4.094975974307331,-5.808
137_DTXSID5062849,1.971968061783288e-07,6.705100123220165,-9.51,0.023999847400100194,1.6197915196844406,0.23954408731185153,0.62061454440311,-10.17,1.686500018427732e-06,5.773013649729412,-8.188,4.254703719576289e-06,5.371130677044292,-7.618,1.7141030541742329e-06,5.765963071261252,-8.178,2.362709944365918e-05,4.626589590806595,-6.562,3.921204988432661e-06,5.406580453538066,-5.779,1.5694078905651936e-05,4.804264168204227,-6.814
138_DTXSID7047566,4.305590291008945e-07,6.365967298901668,-9.029,0.06346668026808999,1.197454217598374,0.6334651944274133,0.19827724231704322,-9.331,3.7425684578112685e-06,5.426830246942756,-7.697,1.610707783481202e-05,4.792983242655171,-6.798,2.4738878184970358e-06,5.606619997880836,-7.952,5.034627756630253e-05,4.2980326341903385,-6.096,1.3731696758808687e-05,4.862275795796113,-5.007,5.40148067242719e-06,5.26748717356234,-7.471
139_DTXSID20382618,6.210501386307956e-09,8.206873336938244,-11.64,0.0002446848536712041,3.611392913241613,0.0024422159430671155,2.6122159379602823,-12.89,3.415367191561891e-08,7.466562597781445,-10.59,1.7459047167423165e-07,6.757979461731365,-9.585,6.957940527700647e-09,8.157519287661126,-11.57,1.5550109727813533e-06,5.8082665420702115,-8.238,4.813764151549076e-07,6.317515191624338,-7.071,1.28593954432728e-09,8.890779448349765,-12.61
142_DTXSID5059799,1.4556402622037156e-07,6.836945940574756,-9.697,0.01875201047729374,1.726952163008975,0.18716507485071984,0.7277751877276446,-10.19,1.6089393474592575e-06,5.793460327287076,-8.217,5.5077411409293785e-06,5.259026479400547,-7.459,1.3567773934968483e-06,5.867491401202755,-8.322,1.419130210061628e-05,4.847977754706819,-6.876,2.2469049706807685e-06,5.648415294995953,-6.122,8.905752946694877e-06,5.050329356743012,-7.163
144_DTXSID7029904,1.968769256279336e-07,6.70580518106698,-9.511,0.018733259582806375,1.7273866489109186,0.18697792091463952,0.728209673629588,-10.21,3.670363343672337e-06,5.435290941104547,-7.709,6.150599579109403e-06,5.211082545817059,-7.391,1.8711562409579469e-06,5.727889947533188,-8.124,1.7870654541884546e-05,4.747859540458947,-6.734,2.3323892735970327e-06,5.632198964519185,-6.099,1.3804995261231392e-05,4.8599637381026906,-6.893
146_DTXSID3031864,7.546291977089635e-09,8.122266395320324,-11.52,6.9441177753788826e-09,8.158382921938218,6.930970547263544e-08,7.159205946656888,-19.99,2.1213207577514034e-10,9.673393658315527,-13.72,1.0486543781331794e-07,6.979367625631587,-9.899,1.188912249842541e-08,7.924850198211845,-11.24,6.750465540937733e-07,6.1706662753336365,-8.752,5.323513930714589e-07,6.273801605121745,-7.009,0.008906186422584481,2.0503082185409296,-2.908
147_DTXSID1062122,3.335113711914907e-06,5.476889354066691,-7.768,0.8731601034408782,0.05890611635652885,8.715069582275506,-0.9402708589248018,-7.501,2.1608878500897838e-05,4.665367772381475,-6.617,5.38114553096872e-05,4.269125262470882,-6.055,2.0749411394607424e-05,4.682994218551875,-6.642,0.0001489175928328211,3.8270539925172504,-5.428,1.809606044231003e-05,4.742415961837393,-4.837,3.7976529468110085e-06,5.420484726321411,-7.688
148_DTXSID60382617,4.2524708937142506e-05,4.371358650259203,-6.2,18.462751399286645,-1.2662964219600656,184.2779605835855,-2.2654733972413963,-5.554,0.00032356657976250955,3.4900363417392026,-4.95,0.0006114294234892232,3.21365366578733,-4.558,0.00019246206769572873,3.715654852720322,-5.27,0.002696306174261744,2.5692307937975056,-3.644,0.00010688513806956512,3.971082677420688,-3.743,9.345324916506517e-05,4.029405594553443,-5.715
149_DTXSID00620545,0.00022675453931960676,3.6444440101919056,-5.169,54.87268177629292,-1.7393561858600979,547.6879188157205,-2.7385331611414285,-4.766,0.0010032033586891544,2.99861102250845,-4.253,0.0011648078783631438,2.9337457006013774,-4.161,0.00030768538300300993,3.5118931349904985,-4.981,0.002310940217726134,2.6362112892450256,-3.739,0.00019584112688723876,3.70809610055832,-3.37,0.00027463305989457203,3.5612471842676183,-5.051
150_DTXSID3031860,2.810803337896594e-08,7.551169539399366,-10.71,0.010321364944250474,1.9862628658330435,0.10301823608148017,0.9870858905517128,-10.88,1.9966979237610897e-06,5.699687633660547,-8.084,2.4779073276115443e-06,5.60591494003402,-7.951,6.961932748884328e-07,6.157270176244133,-8.733,2.0184583764407126e-05,4.694980201947747,-6.659,4.123598184195962e-06,5.3847236602867685,-5.748,9.42149223841264e-05,4.025880305319363,-5.71
