ligand_id,C_ref_M,fu,T4_free_baseline_M,T4_free_with_pfas_M,T4_free_ratio_change,TTII_ref,RTII_ref_equal,RTII_ref_weighted,RTII_ref,OBI_ref,DTXSID,preferred_name,smiles_anionic
118_DTXSID7061982,1e-07,0.8630934416994849,1.6000000125870888e-11,1.6223859828912165e-11,0.013991231330011768,0.010187250007943249,0.3452541531382547,0.360388908280048,0.360388908280048,0.18528807914399562,DTXSID7061982,Perfluoromethylcyclopentane,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
119_DTXSID9059969,1e-07,0.9999483538355738,1.6000000125870888e-11,1.6004310019468448e-11,0.00026936834772843657,0.0001989659700241989,0.0008520539624955978,0.0009010106637763386,0.0009010106637763386,0.0005499883169002688,DTXSID9059969,"1H-Perfluoro-1,1-propanediol",OC(O)C(F)(F)C(F)(F)F
120_DTXSID8059970,1e-07,0.9999556008832715,1.6000000125870888e-11,1.6005808364738527e-11,0.00036301492637162957,0.0002681073819727804,0.0006907200732902463,0.0007047125020033511,0.0007047125020033511,0.00048640994198806577,DTXSID8059970,Perfluoropropanoic acid,O=C([O-])C(F)(F)C(F)(F)F
121_DTXSID40337468,1e-07,0.9999896376015,1.6000000125870888e-11,1.600120890614676e-11,7.554876664764409e-05,5.581538742805485e-05,0.0001989061176216765,0.00019223577430602277,0.00019223577430602277,0.00012402558086703881,DTXSID40337468,"1,1,2,2-Tetrafluoro-3-iodopropane",FC(F)C(F)(F)CI
122_DTXSID10193674,1e-07,0.9997706677155079,1.6000000125870888e-11,1.601337380989776e-11,0.0008358552451038755,0.0006170263012739597,0.0022852598905713085,0.002269786546818617,0.002269786546818617,0.0014434064240462885,DTXSID10193674,Perfluorodiacetamide,O=C(NC(=O)C(F)(F)F)C(F)(F)F
123_DTXSID8059974,1e-07,0.8886496795805691,1.6000000125870888e-11,1.6105647114983415e-11,0.006602936767588103,0.004845066065671906,0.028484817240822687,0.03132380004681171,0.03132380004681171,0.01808443305624181,DTXSID8059974,Perfluorodecyl iodide,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
124_DTXSID70184725,1e-07,0.011496050855338865,1.6000000125870888e-11,1.605140747535927e-11,0.0032129593177477028,0.002366132052208734,0.12654787773872056,0.15442197738544478,0.15442197738544478,0.07839405471882675,DTXSID70184725,Perflubrodec,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
125_DTXSID30869884,1e-07,0.9994471841600174,1.6000000125870888e-11,1.6012211028026968e-11,0.0007631813787511248,0.0005633982419486951,0.004880812266714376,0.004782863374326965,0.004782863374326965,0.00267313080813783,DTXSID30869884,"2H,3H-Perfluoropentane",FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F
126_DTXSID8059978,1e-07,0.9995958942846668,1.6000000125870888e-11,1.6018822687158265e-11,0.0011764100712063786,0.0008680617227541255,0.0061631872953533335,0.005822558217399719,0.005822558217399719,0.0033453099700769223,DTXSID8059978,"1H,1H-Perfluorobutyl acrylate",C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)F
127_DTXSID7027831,1e-07,0.970413303013931,1.6000000125870888e-11,1.607937303944596e-11,0.00496080705941569,0.003646412456024175,0.019838979100629768,0.019161599102306977,0.019161599102306977,0.011404005779165576,DTXSID7027831,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
128_DTXSID9066388,1e-07,0.9999531872455726,1.6000000125870888e-11,1.6002642074752774e-11,0.00016512180381887722,0.00012197935287525475,0.0006450275092505367,0.0006296971979210708,0.0006296971979210708,0.0003758382753981628,DTXSID9066388,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",FC(F)(Br)C(F)(F)CCBr
129_DTXSID10171538,1e-07,0.13666410780894753,1.6000000125870888e-11,1.6131373153882572e-11,0.008210814186136374,0.006015445354870001,0.3512916142271399,0.4866451576224268,0.4866451576224268,0.2463303014886484,DTXSID10171538,"1H,1H,9H-perfluorononyl methacrylate",C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
130_DTXSID90315130,1e-07,0.024504985061960725,1.6000000125870888e-11,1.6084772663660376e-11,0.005298283570161763,0.0038934405914899865,0.15585403095200875,0.15489523246105188,0.15489523246105188,0.07939433652627094,DTXSID90315130,Perfluoro-1-octanesulfonyl chloride,O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
131_DTXSID90190949,1e-07,0.9053050142449388,1.6000000125870888e-11,1.6211651675845924e-11,0.013228221769374264,0.009632100933742766,0.05852686711965229,0.06899471700852708,0.06899471700852708,0.039313408971134924,DTXSID90190949,"1,6-Diiodoperfluorohexane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
132_DTXSID90558000,1e-07,0.9847023556506852,1.6000000125870888e-11,1.6186515612304217e-11,0.011657217810376585,0.00849807718690616,0.037072345874743756,0.04591078858901119,0.04591078858901119,0.027204432887958672,DTXSID90558000,6:2 Fluorotelomer phosphate monoester,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
133_DTXSID30880413,1e-07,0.9907819385841234,1.6000000125870888e-11,1.6068878991859494e-11,0.00430492909042133,0.0031654890496126496,0.019494402420400236,0.024556327798556224,0.024556327798556224,0.013860908424084436,DTXSID30880413,"3-(Perfluorohexyl)-1,2-epoxypropane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1
134_DTXSID30340244,1e-07,0.9343967824069845,1.6000000125870888e-11,1.6222490448569712e-11,0.013905645059281801,0.010123497094414076,0.08330639360298088,0.09104666334859735,0.09104666334859735,0.05058508022150571,DTXSID30340244,"1H,1H,7H-Perfluoroheptyl 4-methylbenzenesulfonate",Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1
135_DTXSID60184456,1e-07,0.05634160678180161,1.6000000125870888e-11,1.610228271573533e-11,0.006392661816237112,0.0046872933967150995,0.054817017443708115,0.050266022124953035,0.050266022124953035,0.027476657760834067,DTXSID60184456,Ethyl perfluorononanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
136_DTXSID70880230,1e-07,0.999967941419173,1.6000000125870888e-11,1.600366578280443e-11,0.00022910355654404789,0.00016923222855895858,0.0005752443941712001,0.0005535175481516103,0.0005535175481516103,0.00036137488835528443,DTXSID70880230,"((2,2,3,3-Tetrafluoropropoxy)methyl)oxirane",FC(F)C(F)(F)COCC1CO1
137_DTXSID5062849,1e-07,0.9756096047978917,1.6000000125870888e-11,1.609261053019395e-11,0.005788150224656484,0.004250362186762614,0.027759639308149345,0.033679015268849,0.033679015268849,0.018964688727805806,DTXSID5062849,Ethyl perfluorooctanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
138_DTXSID7047566,1e-07,0.9906347574513105,1.6000000125870888e-11,1.6036396074170514e-11,0.0022747467508313665,0.001676791068577252,0.016636430832913853,0.019518880779538606,0.019518880779538606,0.010597835924057929,DTXSID7047566,Perfluoro-1-iodohexane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
139_DTXSID20382618,1e-07,0.2896759100245989,1.6000000125870888e-11,1.632781184852661e-11,0.02048823250480309,0.014827651215904524,0.5195735145954044,0.5451694748441214,0.5451694748441214,0.27999856303001297,DTXSID20382618,"2-Iodo-1h,1h,2h,3h,3h-perfluorodecan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
142_DTXSID5059799,1e-07,0.9689954694524376,1.6000000125870888e-11,1.6155620864566343e-11,0.00972629609194987,0.007112282354727606,0.028285745677917334,0.03508918076643983,0.03508918076643983,0.02110073156058372,DTXSID5059799,"1H,1H-Perfluorooctyl acrylate",C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
144_DTXSID7029904,1e-07,0.9689653988542315,1.6000000125870888e-11,1.6135822939489225e-11,0.008488925784364325,0.006214823023205825,0.016066793220666457,0.018053286774759602,0.018053286774759602,0.012134054898982713,DTXSID7029904,Fluorotelomer alcohol 8:2,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
