ligand_id,C_ref_M,fu,T4_free_baseline_M,T4_free_with_pfas_M,T4_free_ratio_change,TTII_ref,RTII_ref_equal,RTII_ref_weighted,RTII_ref,OBI_ref,DTXSID,preferred_name,smiles_anionic
021_DTXSID90880979,1e-07,0.61832813490608,1.6000000125870888e-11,1.648366734983142e-11,0.030229201259722234,0.021653890818708315,0.37880746210664357,0.359818537831949,0.359818537831949,0.19073621432532867,DTXSID90880979,(Perfluoro-n-octyl)ethane,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
022_DTXSID60379269,1e-07,0.9999752757510793,1.6000000125870888e-11,1.6011880584798638e-11,0.0007425286771429948,0.0005481729947215349,0.002992769842189623,0.0030180903773424964,0.0030180903773424964,0.0017831316860320158,DTXSID60379269,3-(Perfluoropropyl)propanol,OCCCC(F)(F)C(F)(F)C(F)(F)F
023_DTXSID60334479,1e-07,0.6193643451577312,1.6000000125870888e-11,1.6658067264785367e-11,0.04112919585859442,0.02909883951553287,0.5580370304350202,0.6234171046866496,0.6234171046866496,0.3262579721010912,DTXSID60334479,Perfluorononane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
024_DTXSID6067331,1e-07,0.6987684977073562,1.6000000125870888e-11,1.7268123384539537e-11,0.07925770304327573,0.05409981697208263,0.4581446457913734,0.49822726555091057,0.49822726555091057,0.2761635412614966,DTXSID6067331,6:2 Fluorotelomer sulfonic acid,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
025_DTXSID80375107,1e-07,0.0027584040496787397,1.6000000125870888e-11,1.6179331303689534e-11,0.011208198525491249,0.008180244171341033,0.32156609821326865,0.43732556045758963,0.43732556045758963,0.22275290231446535,DTXSID80375107,11:1 Fluorotelomer alcohol,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
026_DTXSID00379829,1e-07,0.9778714267951086,1.6000000125870888e-11,1.6273135639366388e-11,0.017070969459172632,0.012375433950135796,0.12457836745802081,0.16274214791455494,0.16274214791455494,0.08755879093234537,DTXSID00379829,7H-Perfluoroheptanoyl chloride,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
027_DTXSID3065586,1e-07,0.9994157766320324,1.6000000125870888e-11,1.612549414353737e-11,0.007843376042451784,0.005745402843709971,0.09079304527363907,0.08809530738837308,0.08809530738837308,0.04692035511604153,DTXSID3065586,(Perfluoropropyl)methyl methacrylate,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F
028_DTXSID60380390,1e-07,0.991951512793517,1.6000000125870888e-11,1.6480643206762125e-11,0.0300401923193782,0.02144353990279798,0.43272522539331604,0.43992784438689575,0.43992784438689575,0.23068569214484685,DTXSID60380390,"2,2,2-Trifluoroethyl perfluorobutanesulfonate",O=S(=O)(OCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
029_DTXSID80382093,1e-07,0.9999957076464467,1.6000000125870888e-11,1.600338450025163e-11,0.00021152339713232575,0.00015624964176505862,0.0005575038498798738,0.0005529063502204322,0.0005529063502204322,0.00035457799599274544,DTXSID80382093,2-Aminohexafluoropropan-2-ol,NC(O)(C(F)(F)F)C(F)(F)F
030_DTXSID60379284,1e-07,0.9993366005631652,1.6000000125870888e-11,1.6083035410474632e-11,0.005189705246906971,0.0038130516572903433,0.06287137510588195,0.06179682403298353,0.06179682403298353,0.03280493784513694,DTXSID60379284,"2-(Perfluoropropoxy)-1H,1H-perfluoropropanol",OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
031_DTXSID00194615,1e-07,0.7806073156933834,1.6000000125870888e-11,1.6563488919274504e-11,0.035218049310668055,0.02509930699306594,0.30415151826364273,0.3773133232244519,0.3773133232244519,0.20120631510875892,DTXSID00194615,"1H,1H,9H-Perfluorononyl acrylate",C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
033_DTXSID20577986,1e-07,0.9948677707919057,1.6000000125870888e-11,1.6184817787845416e-11,0.011551103782536303,0.008423606958292687,0.20104925626507222,0.2070038159801375,0.2070038159801375,0.1077137114692151,DTXSID20577986,4-(Perfluorobutyl)-2-butanone,CC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
034_DTXSID8059920,1e-07,0.022446198854026257,1.6000000125870888e-11,1.6021934909460357e-11,0.0013709239635568708,0.0010114861386446654,0.3356963315918291,0.4991955983105474,0.4991955983105474,0.250103542224596,DTXSID8059920,Perfluoroheptanesulfonic acid,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
035_DTXSID70481246,1e-07,0.999994301031218,1.6000000125870888e-11,1.6005293269216737e-11,0.00033082145651304034,0.0002443421514508271,0.001080557493489958,0.0010399022649426048,0.0010399022649426048,0.000642122208196716,DTXSID70481246,2-Amino-2H-perfluoropropane,NC(C(F)(F)F)C(F)(F)F
036_DTXSID50381073,1e-07,0.9981016853138918,1.6000000125870888e-11,1.61141022491762e-11,0.007131382650479947,0.005228907936261459,0.06409083409659128,0.06670644662785306,0.06670644662785306,0.03596767728205726,DTXSID50381073,"Perfluoro-3,6-dioxadecanoic acid",O=C([O-])C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
037_DTXSID8059926,1e-07,0.9999365381776303,1.6000000125870888e-11,1.6014950713838515e-11,0.0009344117406257503,0.0006897024487817824,0.009080056518640073,0.009112970688049895,0.009112970688049895,0.004901336568415839,DTXSID8059926,Perfluoropentanedioic acid,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(=O)[O-]
038_DTXSID30880135,1e-07,0.9999401554669906,1.6000000125870888e-11,1.601816548593149e-11,0.0011353349948560883,0.000837781068416148,0.019664734894393198,0.01942919429724468,0.01942919429724468,0.010133487682830414,DTXSID30880135,1-Perfluoropropylethanol,CC(O)C(F)(F)C(F)(F)C(F)(F)F
039_DTXSID8059924,1e-07,0.33372578756461624,1.6000000125870888e-11,1.6185266121482303e-11,0.01157912463462126,0.008445220460629791,0.3813903552586653,0.5190927406357413,0.5190927406357413,0.26376898054818554,DTXSID8059924,Methyl perfluorooctanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
040_DTXSID8059928,1e-07,0.9999860157826406,1.6000000125870888e-11,1.6007682366137033e-11,0.00048014001285687116,0.0003545700706212693,0.0037244942660709258,0.0035915520145710766,0.0035915520145710766,0.001973061042596173,DTXSID8059928,Perfluorobutanedioic acid,O=C([O-])C(F)(F)C(F)(F)C(=O)[O-]
041_DTXSID70880194,1e-07,0.9988623455892124,1.6000000125870888e-11,1.6069735090340493e-11,0.004358435245062835,0.0032058889633408247,0.02891655609923267,0.039370343198349866,0.039370343198349866,0.021288116080845347,DTXSID70880194,Perfluorooctanedioic diamide,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)=O
042_DTXSID30235085,1e-07,0.9969588396604474,1.6000000125870888e-11,1.609555850876632e-11,0.005972398883980129,0.004385340166417312,0.04657399617025703,0.05815016812252672,0.05815016812252672,0.03126775414447201,DTXSID30235085,"2,4,6-Tris(pentafluoroethyl)-1,3,5-triazine",FC(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)F)n1
043_DTXSID40379808,1e-07,0.06725236070579124,1.6000000125870888e-11,1.7655749186218365e-11,0.10348431545761344,0.0697344602465216,0.49515390356855254,0.5860314930576132,0.5860314930576132,0.3278829766520674,DTXSID40379808,"Perfluoro-3,7-dimethyloctanoic acid",O=C([O-])C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
044_DTXSID80315129,1e-07,0.9995490714560864,1.6000000125870888e-11,1.6048509418098435e-11,0.00303183074037051,0.0022325424444262793,0.2972185170668372,0.27769319803570797,0.27769319803570797,0.13996287024006712,DTXSID80315129,Perfluoro-1-butanesulfonyl chloride,O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
045_DTXSID00379925,1e-07,0.8462185199218294,1.6000000125870888e-11,1.649455355234863e-11,0.03090958891169532,0.022125115136136332,0.49665817548139574,0.5865807695141,0.5865807695141,0.30435294232511817,DTXSID00379925,Perfluorononanoyl chloride,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
046_DTXSID30394964,1e-07,0.9999922599877289,1.6000000125870888e-11,1.600622770112637e-11,0.0003892234504056287,0.00028745770382365747,0.0017680357054651675,0.0017625259983647399,0.0017625259983647399,0.0010249918510941986,DTXSID30394964,Pentafluoropropylamidine,N=C(N)C(F)(F)C(F)(F)F
047_DTXSID70379871,1e-07,0.9989756201359659,1.6000000125870888e-11,1.60738834914298e-11,0.004617710311104813,0.0033945932833428366,0.02098849543399692,0.026035030611644833,0.026035030611644833,0.014714811947493835,DTXSID70379871,3-(Perfluorohexyl)propanol,OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
048_DTXSID8046614,1e-07,0.9999946301846147,1.6000000125870888e-11,1.600284635188132e-11,0.00017788912425249496,0.00013140923848364538,0.0007802129173447026,0.0007745968192964081,0.0007745968192964081,0.0004530030288900267,DTXSID8046614,Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F
051_DTXSID80382073,1e-07,0.15236308244779512,1.6000000125870888e-11,1.748639347312064e-11,0.09289958347227505,0.062228414078942876,0.8445061511785115,0.876730470402769,0.876730470402769,0.4694794422408559,DTXSID80382073,(Perfluorooctyl)propyl acetate,CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
052_DTXSID4066389,1e-07,0.9999961383801467,1.6000000125870888e-11,1.6002629251588022e-11,0.00016432035602822526,0.00012138744260127642,0.0008387367630910388,0.0008150176582005746,0.0008150176582005746,0.0004682025504009255,DTXSID4066389,2-Vinyl(1-bromoperfluoroethane),C=CC(F)(F)C(F)(F)Br
053_DTXSID30170109,1e-07,0.9999761070018741,1.6000000125870888e-11,1.6015181265061074e-11,0.0009488211919223306,0.0007002860224262983,0.007436662211041867,0.007325442357802185,0.007325442357802185,0.004012864190114242,DTXSID30170109,"3,3-Bis(trifluoromethyl)-2-propenoic acid",O=C([O-])C=C(C(F)(F)F)C(F)(F)F
054_DTXSID70380841,1e-07,0.9999913388509473,1.6000000125870888e-11,1.600717816785391e-11,0.00044862762040963534,0.0003313005880282827,0.0014815547252982524,0.0014145731334944752,0.0014145731334944752,0.000872936860761379,DTXSID70380841,"1H,2H,2H-Perfluorobutane",FC(CC(F)(F)F)C(F)(F)F
055_DTXSID60188833,1e-07,0.017824129320271886,1.6000000125870888e-11,1.6039573433346284e-11,0.0024733316977547134,0.0018226926812994456,0.33783631902148686,0.4778527788331005,0.4778527788331005,0.23983773575719997,DTXSID60188833,Perfluoro-1-decene,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
056_DTXSID80310730,1e-07,0.99952835625026,1.6000000125870888e-11,1.6070037528947985e-11,0.004377337657882378,0.0032185627926243324,0.052549512868918895,0.07144679237252796,0.07144679237252796,0.03733267758257615,DTXSID80310730,Octafluoroadipamide,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)=O
057_DTXSID90285748,1e-07,0.999994896926019,1.6000000125870888e-11,1.6003728512004045e-11,0.00023302413148915596,0.0001721272261903257,0.0009431700106370232,0.000907190926384413,0.000907190926384413,0.0005396590762873693,DTXSID90285748,Methyl perfluoroethyl ketone,CC(=O)C(F)(F)C(F)(F)F
058_DTXSID70880134,1e-07,0.9999957088086366,1.6000000125870888e-11,1.6004758260379503e-11,0.0002973834044489441,0.0002196495211968,0.0008988160696123999,0.0008930356649374297,0.0008930356649374297,0.0005563425930671149,DTXSID70880134,1-Pentafluoroethylethanol,CC(O)C(F)(F)C(F)(F)F
059_DTXSID40377687,1e-07,0.9998726477323489,1.6000000125870888e-11,1.6037909373523007e-11,0.0023693279596181294,0.0017457533076649925,0.01506178007598802,0.01528545884438361,0.01528545884438361,0.008515606076024302,DTXSID40377687,"Methyl perfluoro-3,6-dioxaheptanoate",COC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F
060_DTXSID5063235,1e-07,0.5883598633104753,1.6000000125870888e-11,1.634235241887439e-11,0.021397018144390056,0.015447392580442061,0.32748794160745054,0.29768380587157384,0.29768380587157384,0.15656559922600796,DTXSID5063235,(Perfluoroheptyl)methyl methacrylate,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
061_DTXSID1032646,1e-07,0.01009567058815673,1.6000000125870888e-11,1.601294704904888e-11,0.0008091826922587051,0.0005973902156827578,0.02476798795122632,0.035367748033522675,0.035367748033522675,0.017982569124602717,DTXSID1032646,N-Ethylperfluorooctane sulfonamide,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
062_DTXSID20379346,1e-07,0.9999097503415258,1.6000000125870888e-11,1.6024100499834046e-11,0.0015062733608476185,0.001111064061017694,0.013397801908171782,0.01317325827287854,0.01317325827287854,0.007142161166948117,DTXSID20379346,"(2H-Perfluoropropyl)(1H,1H-perfluoroethyl)ether",FC(C(F)(F)F)C(F)(F)OCC(F)(F)F
063_DTXSID70379730,1e-07,0.9999478584614145,1.6000000125870888e-11,1.601827429880132e-11,0.0011421357991669564,0.0008428378591648305,0.00871691077143743,0.008371542517994357,0.008371542517994357,0.0046071901885795935,DTXSID70379730,5H-Octafluoropentanoyl fluoride,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
064_DTXSID00382070,1e-07,0.9971948729825947,1.6000000125870888e-11,1.6122398332996112e-11,0.007649887885145369,0.0056066134010457425,0.11675296220294755,0.12713495199476454,0.12713495199476454,0.06637078269790514,DTXSID00382070,5:1 Fluorotelomer alcohol,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
065_DTXSID20335129,1e-07,0.9873920609845863,1.6000000125870888e-11,1.6151255614005323e-11,0.009453467934032421,0.00691656869085368,0.031205364104772287,0.03370417072101961,0.03370417072101961,0.020310369705936644,DTXSID20335129,"1,6-Dibromododecafluorohexane",FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
066_DTXSID80569266,1e-07,0.9999795975887976,1.6000000125870888e-11,1.6011688483530408e-11,0.0007305223479730433,0.0005392855876397561,0.002256896190693439,0.0024708375129651045,0.0024708375129651045,0.0015050615503024302,DTXSID80569266,"1,2-bis(1,1,2,2-Tetrafluoroethoxy)ethane",FC(F)C(F)(F)OCCOC(F)(F)C(F)F
067_DTXSID0073168,1e-07,0.9999932763267951,1.6000000125870888e-11,1.6006376776900313e-11,0.0003985406862037936,0.0002943337969108585,0.0016223597144581858,0.001619619089902576,0.001619619089902576,0.0009569764434067172,DTXSID0073168,"Methyl 3,3,3-trifluoro-2-(trifluoromethyl)propionate",COC(=O)C(C(F)(F)F)C(F)(F)F
068_DTXSID10327679,1e-07,0.9999702393230346,1.6000000125870888e-11,1.601483831095152e-11,0.0009273865602437476,0.0006844811932039472,0.003957478709098155,0.004023629469541144,0.004023629469541144,0.0023540553313725456,DTXSID10327679,2H-Perfluoroisobutyric acid,O=C([O-])C(C(F)(F)F)C(F)(F)F
070_DTXSID00892442,1e-07,0.9983204803411334,1.6000000125870888e-11,1.6077809584658103e-11,0.004863091135943382,0.0035752255151973835,0.03363286008859225,0.03916271121718253,0.03916271121718253,0.02136896836618996,DTXSID00892442,"Perfluoro-2,5-dimethyl-3,6-dioxanonanoic acid",O=C([O-])C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
071_DTXSID1067629,1e-07,0.9940833632230697,1.6000000125870888e-11,1.6084001185490138e-11,0.005250066184901224,0.003856743919626591,0.023464212000826292,0.025036857792089747,0.025036857792089747,0.014446800855858168,DTXSID1067629,N-Methylperfluorooctanesulfonamide,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
072_DTXSID00192353,1e-07,0.9629857309793022,1.6000000125870888e-11,1.6711162919236246e-11,0.04444767423566811,0.031234759309327377,0.5152598042920556,0.5253385938193902,0.5253385938193902,0.2782866765643588,DTXSID00192353,8:2 Fluorotelomer sulfonic acid,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
073_DTXSID50335697,1e-07,0.9997083712533736,1.6000000125870888e-11,1.6040652434057283e-11,0.0025407692416616725,0.001871930236912499,0.10708159821240272,0.09999601781890946,0.09999601781890946,0.05093397402791098,DTXSID50335697,Ethyl perfluoropentanoate,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
074_DTXSID3032620,1e-07,0.9965328549726089,1.6000000125870888e-11,1.634810234349971e-11,0.021756388430645385,0.015697272767120053,0.046637445641098084,0.03749361517683559,0.03749361517683559,0.02659544397197782,DTXSID3032620,Hexaflumuron,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1
075_DTXSID90626970,1e-07,0.9999773961504396,1.6000000125870888e-11,1.601373321982181e-11,0.000858318365180385,0.000633553845387055,0.0029977454015646444,0.0029331266639535214,0.0029331266639535214,0.0017833402546702881,DTXSID90626970,3H-Perfluorobutanoic acid,O=C([O-])C(F)(F)C(F)C(F)(F)F
076_DTXSID70880159,1e-07,0.9973655544133564,1.6000000125870888e-11,1.61024741501592e-11,0.0064046264676347504,0.004699553827906437,0.13559009141666065,0.13117236560110132,0.13117236560110132,0.06793595971450388,DTXSID70880159,(E)-Perfluoro(4-methyl-2-pentene),F/C(=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F
077_DTXSID4059881,1e-07,0.9999807373691265,1.6000000125870888e-11,1.6012599343895324e-11,0.0007874511203324584,0.000581290871227478,0.003715048052406684,0.003607198603014351,0.003607198603014351,0.0020942447371209145,DTXSID4059881,Methyl perfluorobutanoate,COC(=O)C(F)(F)C(F)(F)C(F)(F)F
078_DTXSID5027140,1e-07,0.9920107313776672,1.6000000125870888e-11,1.613482867490745e-11,0.00842678424849218,0.006168933602477485,0.03215504116050886,0.039589400499850026,0.039589400499850026,0.022879167051163756,DTXSID5027140,Perfluorooctanesulfonyl fluoride,O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
079_DTXSID50397558,1e-07,0.9999213981475188,1.6000000125870888e-11,1.6031304573260746e-11,0.001956527946474259,0.0014425200051754116,0.014389488432164676,0.01382375473049784,0.01382375473049784,0.007633137367836626,DTXSID50397558,3-(Perfluoroisopropyl)-(2E)-difluoropropenoic acid,O=C([O-])/C(F)=C(\F)C(F)(C(F)(F)F)C(F)(F)F
080_DTXSID30190948,1e-07,0.9998360252279431,1.6000000125870888e-11,1.6009646121162295e-11,0.0006028747009702159,0.0004451579723056715,0.005232626125044287,0.006472934989963917,0.006472934989963917,0.0034590464811347942,DTXSID30190948,"Perfluoro-1,4-diiodobutane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I
081_DTXSID60195123,1e-07,0.8640624508426695,1.6000000125870888e-11,1.7094768631054085e-11,0.06842303103567059,0.0468708951345645,0.35651270291069137,0.37009343074307516,0.37009343074307516,0.20848216293881983,DTXSID60195123,Perfluorooctanamide,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
083_DTXSID50226894,1e-07,0.9962861116370958,1.6000000125870888e-11,1.6091810152474293e-11,0.00573812661757142,0.00421372243201783,0.01824576383000608,0.02038922468880021,0.02038922468880021,0.01230147356040902,DTXSID50226894,9H-Perfluorononanoic acid,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
084_DTXSID1061073,1e-07,0.999988444601063,1.6000000125870888e-11,1.6006729287809662e-11,0.0004205726178647811,0.0003105987722323712,0.001978794491169436,0.0019730370725068655,0.0019730370725068655,0.0011418179223696184,DTXSID1061073,Heptafluoropropyl iodide,FC(F)(F)C(F)(F)C(F)(F)I
085_DTXSID80371164,1e-07,0.9983899463905243,1.6000000125870888e-11,1.60689761500521e-11,0.004311001477411455,0.0031703464179053025,0.06257668328920588,0.06194434655200477,0.06194434655200477,0.032557346484955035,DTXSID80371164,"1H,1H-Perfluoro-2,5-dimethyl-3,6-dioxanonan-1-ol",OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
086_DTXSID00382171,1e-07,0.9999069387070979,1.6000000125870888e-11,1.602572503642819e-11,0.0016078068971829037,0.0011858630788088135,0.023943493379286748,0.022607381267684034,0.022607381267684034,0.011896622173246423,DTXSID00382171,2(Perfluoro-2-propyl)ethanol,OCCC(F)(C(F)(F)F)C(F)(F)F
087_DTXSID20440585,1e-07,0.9983738234206841,1.6000000125870888e-11,1.6028883803187457e-11,0.0018052298180839615,0.0013313304543983598,0.055969226636408485,0.0535905371506148,0.0535905371506148,0.02746093380250658,DTXSID20440585,1-(Perfluorohexyl)octane,CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
088_DTXSID20874028,1e-07,0.9993843859485818,1.6000000125870888e-11,1.6068123374424207e-11,0.004257703001087412,0.0031312589519532827,0.025852786743805593,0.030017400958749385,0.030017400958749385,0.016574329955351335,DTXSID20874028,"2H,2H,3H,3H-Perfluorooctanoic acid",O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
089_DTXSID80871634,1e-07,0.9986447961704555,1.6000000125870888e-11,1.60526920922166e-11,0.003293247870699316,0.0024250104520060125,0.033607652875777,0.037874917967658114,0.037874917967658114,0.020149964209832064,DTXSID80871634,1H-Perfluoroheptane,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
090_DTXSID50371191,1e-07,0.9998979670027791,1.6000000125870888e-11,1.605999556133498e-11,0.003749714687006927,0.002758587144960738,0.018846097796221584,0.018331966788502567,0.018331966788502567,0.010545276966731652,DTXSID50371191,"2,2-Bis(trifluoromethyl)propionyl fluoride",CC(C(=O)F)(C(F)(F)F)C(F)(F)F
093_DTXSID60510796,1e-07,0.9999842265062922,1.6000000125870888e-11,1.6005487609405122e-11,0.0003429677181915463,0.00025330897527278906,0.002190307327667937,0.0022299612832669376,0.0022299612832669376,0.0012416351292698633,DTXSID60510796,"2,2,3,3-Tetrafluoropropyl ether",FC(F)C(F)(F)COCC(F)(F)C(F)F
094_DTXSID20179883,1e-07,0.996949313041078,1.6000000125870888e-11,1.627993236930081e-11,0.017495765076732245,0.01267848651065803,0.18804079113668246,0.17979424980278447,0.17979424980278447,0.09623636815672125,DTXSID20179883,2-(Perfluorohexyl)ethylphosphonic acid,O=P(O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
095_DTXSID70193675,1e-07,0.999991665580998,1.6000000125870888e-11,1.6006474990604148e-11,0.000404679042645198,0.0002988712994870119,0.00117776499624421,0.0011564017891374108,0.0011564017891374108,0.0007276365443122113,DTXSID70193675,"2,2,2-Trifluoro-N-(2,2,2-trifluoroethyl)acetamide",O=C(NCC(F)(F)F)C(F)(F)F
096_DTXSID70191136,1e-07,0.9999762444328415,1.6000000125870888e-11,1.601038881879902e-11,0.000649293302900331,0.00047939547259364415,0.004629947130629038,0.004402856455343792,0.004402856455343792,0.0024411259639687184,DTXSID70191136,Perfluoro-3-methoxypropanoic acid,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)F
097_DTXSID80379781,1e-07,0.9896436767914519,1.6000000125870888e-11,1.6634141304194828e-11,0.03963382333344974,0.0281163734661713,0.3718727042401527,0.38572911012014865,0.38572911012014865,0.20692274179315998,DTXSID80379781,Perfluorocyclohexanecarbonyl fluoride,O=C(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
098_DTXSID90583413,1e-07,0.9829477399347228,1.6000000125870888e-11,1.6098220087457097e-11,0.006138747550844956,0.004505435750972395,0.20155029975094926,0.19540649693686213,0.19540649693686213,0.09995596634391726,DTXSID90583413,4-((Perfluorohexyl)ethyl)phenylmethanol,OCc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
099_DTXSID10379254,1e-07,0.9999698527961077,1.6000000125870888e-11,1.601553439876113e-11,0.0009708920480021848,0.0007165689288682642,0.0047079686123942975,0.004571782911778233,0.004571782911778233,0.0026441759203232485,DTXSID10379254,"1H,1H-Heptafluorobutyl epoxide",FC(F)(F)C(F)(F)C(F)(F)CC1CO1
100_DTXSID40187142,1e-07,0.9259332375948046,1.6000000125870888e-11,1.638805384480691e-11,0.02425335724270185,0.01744884509817607,0.43436551233074683,0.5553443331567802,0.5553443331567802,0.2863965891274781,DTXSID40187142,Pentadecafluorooctanoyl chloride,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
101_DTXSID70870515,1e-07,0.99985197618373,1.6000000125870888e-11,1.602929337067849e-11,0.0018308277860721765,0.0013498853026760967,0.016259646083549434,0.016971014054215403,0.016971014054215403,0.00916044967844575,DTXSID70870515,Pentafluoropropanoic anhydride,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
102_DTXSID9059834,1e-07,0.994646567924136,1.6000000125870888e-11,1.607833800356673e-11,0.004896117317472712,0.0035996135037807023,0.0342722731409759,0.04541952433437008,0.04541952433437008,0.02450956891907539,DTXSID9059834,Perfluamine,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
103_DTXSID6047575,1e-07,0.9999032598388371,1.6000000125870888e-11,1.6013306720097375e-11,0.0008316621326128128,0.0006139268952313572,0.010659735493674355,0.010404172475236794,0.010404172475236794,0.0055090496852340754,DTXSID6047575,(Perfluorobutyl)ethene,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
104_DTXSID9059832,1e-07,0.978904994001905,1.6000000125870888e-11,1.627201856244653e-11,0.017001152152230845,0.012336775291254867,0.18694483403214554,0.2592327724335334,0.2592327724335334,0.13578477386239413,DTXSID9059832,"1H,1H,7H-Dodecafluoro-1-heptanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
106_DTXSID50380243,1e-07,0.9999840743904949,1.6000000125870888e-11,1.60076434397638e-11,0.0004777071145490136,0.0003527703644895631,0.002850704852354672,0.0028454591733313873,0.0028454591733313873,0.0015991147689104752,DTXSID50380243,"2,2,3,3-Tetrafluoropropyl trifluoroacetate",O=C(OCC(F)(F)C(F)F)C(F)(F)F
